MQRCCF_ACTION_VALUE_ERROR;3091;0C13;RC3091;Action value not valid.;The value specified for Action is not valid. There is only one valid value.;Specify MQACT_FORCE_REMOVE as the value of the Action parameter.;;
MQRC_SELECTOR_INVALID_FOR_TYPE;2516;09D4;RC2516;A SelectionString may only be specified in the MQOD for an MQOPEN/MQPUT1 if the following is true: ObjectType is MQOT_Q The queue is being opened using one of the MQOO_INPUT_* open options.;MQCC_FAILED;Modify the value of ObjectType to be MQOT_Q and ensure that the queue is being opened using one of the MQOO_INPUT_* options.;
MQRC_SELECTOR_LIMIT_EXCEEDED;2066;0812;RC2066;On an MQINQ or MQSET call, the SelectorCount parameter specifies a value that is larger than the maximum supported (256).;MQCC_FAILED;Reduce the number of selectors specified on the call; the valid range is 0 through 256.;
MQRC_SELECTOR_NOT_ALTERABLE;2524;09DC;RC2524;An MQSUB call was issued with the MQSO_ALTER option and the MQSD contained a SelectionString. It is not valid to alter the SelectionString of a subscription.;MQCC_FAILED;Ensure that the SelectionString field of the MQSD does not contain a valid VSPtr and that the VSLength is set to zero when making a call to MQSUB.;
MQRC_SELECTOR_NOT_FOR_TYPE;2068;0814;RC2068;On the MQINQ call, one or more selectors in the Selectors array is not applicable to the type of the queue whose attributes are being inquired.;This reason also occurs when the queue is a cluster queue that resolved to a remote instance of the queue. In this case only a subset of the attributes that are valid for local queues can be inquired. See the usage notes in the description of MQINQ in the WebSphere MQ Application Programming Reference for further details.;The call completes with MQCC_WARNING, with the attribute values for the inapplicable selectors set as follows: For integer attributes, the corresponding elements of IntAttrs are set to MQIAV_NOT_APPLICABLE. For character attributes, the appropriate parts of the CharAttrs string are set to a character string consisting entirely of asterisks (*).;MQCC_WARNING;Verify that the selector specified is the one that was intended.;If the queue is a cluster queue, specifying one of the MQOO_BROWSE, MQOO_INPUT_*, or MQOO_SET options in addition to MQOO_INQUIRE forces the queue to resolve to the local instance of the queue. However, if there is no local instance of the queue the MQOPEN call fails.;
MQRC_SELECTOR_NOT_PRESENT;2309;0905;RC2309;The Selector parameter specifies a selector that does not exist in the bag.;MQCC_FAILED;Specify a selector that does exist in the bag.;
MQRC_SELECTOR_NOT_SUPPORTED;2318;090E;RC2318;The Selector parameter specifies a value that is a system selector (a value that is negative), but the system selector is not one that is supported by the call.;MQCC_FAILED;Specify a selector value that is supported.;
MQRC_SELECTOR_NOT_UNIQUE;2305;0901;RC2305;The ItemIndex parameter has the value MQIND_NONE, but the bag contains more than one data item with the selector value specified by the Selector parameter. MQIND_NONE requires that the bag contain only one occurrence of the specified selector.;This reason code also occurs on the mqExecute call when the administration bag contains two or more occurrences of a selector for a required parameter that permits only one occurrence.;MQCC_FAILED;Check the logic of the application that created the bag. If correct, specify for ItemIndex a value that is zero or greater, and add application logic to process all of the occurrences of the selector in the bag.;Review the description of the administration command being issued, and ensure that all required parameters are defined correctly in the bag.;
MQRC_SELECTOR_OUT_OF_RANGE;2304;0900;RC2304;The Selector parameter has a value that is outside the valid range for the call. If the bag was created with the MQCBO_CHECK_SELECTORS option: For the mqAddInteger call, the value must be within the range MQIA_FIRST through MQIA_LAST. For the mqAddString call, the value must be within the range MQCA_FIRST through MQCA_LAST.;If the bag was not created with the MQCBO_CHECK_SELECTORS option: The value must be zero or greater.;MQCC_FAILED;Specify a valid value.;
MQRC_SELECTOR_SYNTAX_ERROR;2459;099B;RC2459;An MQOPEN, MQPUT1 or MQSUB call was issued but a selection string was specified which contained a syntax error.;MQCC_FAILED;Consult the document Message selector syntax and ensure that you have correctly followed the rules for specifying selection strings. Correct any syntax errors and resubmit the MQ API call for which the error occurred.;
MQRC_SELECTOR_TYPE_ERROR;2299;08FB;RC2299;The Selector parameter has the wrong data type; it must be of type Long.;MQCC_FAILED;Declare the Selector parameter as Long.;
MQRC_SELECTOR_WRONG_TYPE;2312;0908;RC2312;A data item with the specified selector exists in the bag, but has a data type that conflicts with the data type implied by the call being used. For example, the data item might have an integer data type, but the call being used might be mqSetString, which implies a character data type.;This reason code also occurs on the mqBagToBuffer, mqExecute, and mqPutBag calls when mqAddString or mqSetString was used to add the MQIACF_INQUIRY data item to the bag.;MQCC_FAILED;For the mqSetInteger and mqSetString calls, specify MQIND_ALL for the ItemIndex parameter to delete from the bag all existing occurrences of the specified selector before creating the new occurrence with the required data type.;For the mqInquireBag, mqInquireInteger, and mqInquireString calls, use the mqInquireItemInfo call to determine the data type of the item with the specified selector, and then use the appropriate call to determine the value of the data item.;For the mqBagToBuffer, mqExecute, and mqPutBag calls, ensure that the MQIACF_INQUIRY data item is added to the bag using the mqAddInteger or mqSetInteger calls.;
MQRC_SERVICE_ERROR;2289;08F1;RC2289;This reason should be returned by an installable service component when the component encounters an unexpected error. On z/OS®, this reason code does not occur.;MQCC_FAILED;Correct the error and retry the operation.;
MQRC_SERVICE_NOT_AVAILABLE;2285;08ED;RC2285;This reason should be returned by an installable service component when the requested action cannot be performed because the required underlying service is not available. On z/OS®, this reason code does not occur.;MQCC_FAILED;Make the underlying service available.;
MQRC_SIGNAL1_ERROR;2099;0833;RC2099;An MQGET call was issued, specifying MQGMO_SET_SIGNAL in the GetMsgOpts parameter, but the Signal1 field is not valid. On z/OS®, the address contained in the Signal1 field is not valid, or points to read-only storage. (It is not always possible to detect parameter pointers that are not valid; if not detected, unpredictable results occur.) On Windows 95, Windows 98, the window handle in the Signal1 field is not valid.;This reason code occurs only in the following environments: z/OS, Windows 95, Windows 98.;MQCC_FAILED;Correct the setting of the Signal1 field.;
MQRC_SIGNAL_OUTSTANDING;2069;0815;RC2069;An MQGET call was issued with either the MQGMO_SET_SIGNAL or MQGMO_WAIT option, but there is already a signal outstanding for the queue handle Hobj.;This reason code occurs only in the following environments: z/OS®, Windows 95, Windows 98.;MQCC_FAILED;Check the application logic. If it is necessary to set a signal or wait when there is a signal outstanding for the same queue, a different object handle must be used.;
MQRC_SIGNAL_REQUEST_ACCEPTED;2070;0816;RC2070;An MQGET call was issued specifying MQGMO_SET_SIGNAL in the GetMsgOpts parameter, but no suitable message was available; the call returns immediately. The application can now wait for the signal to be delivered. On z/OS®, the application should wait on the Event Control Block pointed to by the Signal1 field. On Windows 95, Windows 98, the application should wait for the signal Windows message to be delivered.;This reason code occurs only in the following environments: z/OS, Windows 95, Windows 98.;MQCC_WARNING;Wait for the signal; when it is delivered, check the signal to ensure that a message is now available. If it is, reissue the MQGET call. On z/OS, wait on the ECB pointed to by the Signal1 field and, when it is posted, check it to ensure that a message is now available. On Windows 95, Windows 98, the application (thread) should continue executing its message loop.;
